<<<<<<< HEAD
Date,StrategyValue,Benchmark,Returns,Cummax,drawdown,Monat,monthly_returns
2005-04-19,109.43,100.18,0.009315624423538171,112.32,-2.573005698005686,4,0.0
2005-04-20,108.2,98.84,-0.011240062140181029,112.32,-3.6680911680911596,4,0.0
2005-04-21,110.59,100.85,0.022088724584103492,112.32,-1.5402421652421563,4,0.0
2005-04-22,110.05,100.26,-0.004882900804774493,112.32,-2.0210113960113927,4,0.0
2005-04-25,110.77,100.97,0.006542480690595154,112.32,-1.3799857549857524,4,0.0
2005-04-26,110.79,100.1,0.00018055430170638154,112.32,-1.3621794871794757,4,0.0
2005-04-27,111.06,100.52,0.002437043054427157,112.32,-1.1217948717948638,4,0.0
2005-04-28,110.84,99.3,-0.0019809112191607747,112.32,-1.3176638176638087,4,0.0
2005-04-29,111.78,100.5,0.008480692890653119,112.32,-0.4807692307692237,4,0.0
2005-05-02,112.25,100.87,0.004204687779566951,112.32,-0.062321937321931246,5,0.0
2005-05-03,112.09,100.8,-0.0014253897550110528,112.32,-0.20477207977207065,5,0.0
2005-05-04,112.36,101.93,0.0024087786600053285,112.36,-0.0,5,0.0
2005-05-05,112.5,101.64,0.0012459950160199629,112.5,-0.0,5,0.0
2005-05-06,112.48,101.49,-0.0001777777777777212,112.5,-0.017777777777774242,5,0.0
2005-05-09,112.46,102.06,-0.0001778093883357812,112.5,-0.035555555555561114,5,0.0
2005-05-10,112.34,100.95,-0.0010670460608215304,112.5,-0.1422222222222192,5,0.0
2005-05-11,112.55,101.24,0.0018693252625956447,112.55,-0.0,5,0.0
2005-05-12,112.5,100.34,-0.00044424700133272044,112.55,-0.04442470013327158,5,0.0
2005-05-13,112.4,100.03,-0.000888888888888828,112.55,-0.13327410039981472,5,0.0
2005-05-16,112.42,100.91,0.000177935943060481,112.55,-0.11550422034650862,5,0.0
2005-05-17,113.01,101.48,0.005248176481053246,113.01,-0.0,5,0.0
2005-05-18,113.14,102.46,0.001150340677816164,113.14,-0.0,5,0.0
2005-05-19,113.39,102.97,0.002209651758882769,113.39,-0.0,5,0.0
2005-05-20,113.32,102.87,-0.000617338389628741,113.39,-0.061733838962878027,5,0.0
2005-05-23,113.45,103.19,0.0011471937875044969,113.45,-0.0,5,0.0
2005-05-24,113.5,103.22,0.00044072278536799736,113.5,-0.0,5,0.0
2005-05-25,113.5,102.93,0.0,113.5,-0.0,5,0.0
2005-05-26,113.5,103.48,0.0,113.5,-0.0,5,0.0
2005-05-27,113.41,103.45,-0.0007929515418502175,113.5,-0.07929515418502503,5,0.0
2005-05-31,113.61,102.66,0.0017635129177322462,113.61,-0.0,5,0.016371443907675864
2005-06-01,113.72,103.53,0.0009682246281137452,113.72,-0.0,6,0.0
2005-06-02,113.71,103.61,-8.793527963424363e-05,113.72,-0.008793527963423423,6,0.0
2005-06-03,113.72,102.78,8.794301292769369e-05,113.72,-0.0,6,0.0
2005-06-06,113.74,102.83,0.00017587055926826523,113.74,-0.0,6,0.0
2005-06-07,113.83,102.91,0.0007912783541410562,113.83,-0.0,6,0.0
2005-06-08,113.83,102.71,0.0,113.83,-0.0,6,0.0
2005-06-09,113.83,103.09,0.0,113.83,-0.0,6,0.0
2005-06-10,113.83,102.97,0.0,113.83,-0.0,6,0.0
2005-06-13,113.83,103.12,0.0,113.83,-0.0,6,0.0
2005-06-14,113.83,103.25,0.0,113.83,-0.0,6,0.0
2005-06-15,113.84,103.48,8.78503030836697e-05,113.84,-0.0,6,0.0
2005-06-16,113.84,103.71,0.0,113.84,-0.0,6,0.0
2005-06-17,113.92,104.06,0.0007027406886859211,113.92,-0.0,6,0.0
2005-06-20,113.92,103.99,0.0,113.92,-0.0,6,0.0
2005-06-21,113.92,103.83,0.0,113.92,-0.0,6,0.0
2005-06-22,113.92,103.82,0.0,113.92,-0.0,6,0.0
2005-06-23,113.74,102.64,-0.001580056179775302,113.92,-0.15800561797753407,6,0.0
2005-06-24,113.74,101.8,0.0,113.92,-0.15800561797753407,6,0.0
2005-06-27,113.94,101.72,0.0017583963425356064,113.94,-0.0,6,0.0
2005-06-28,114.74,102.55,0.00702123924872744,114.74,-0.0,6,0.0
2005-06-29,114.52,102.51,-0.001917378420777438,114.74,-0.19173784207773997,6,0.0
2005-06-30,114.85,101.47,0.0028815927348935233,114.85,-0.0,6,0.010914532171463653
2005-07-01,114.81,101.62,-0.0003482803656943423,114.85,-0.03482803656943147,7,0.0
2005-07-05,114.92,102.43,0.0009581046947129135,114.92,-0.0,7,0.0
2005-07-06,114.18,101.56,-0.0064392620953706015,114.92,-0.6439262095370648,7,0.0
2005-07-07,114.29,101.65,0.0009633911368014392,114.92,-0.5482074486599333,7,0.0
2005-07-08,115.18,103.0,0.007787207979700783,115.18,-0.0,7,0.0
2005-07-11,115.2,103.57,0.0001736412571626822,115.2,-0.0,7,0.0
2005-07-12,115.34,103.77,0.0012152777777778567,115.34,-0.0,7,0.0
2005-07-13,115.36,103.99,0.00017340038148083714,115.36,-0.0,7,0.0
2005-07-14,115.38,104.54,0.0001733703190014424,115.38,-0.0,7,0.0
2005-07-15,115.39,104.64,8.667013347207764e-05,115.39,-0.0,7,0.0
2005-07-18,115.36,103.82,-0.00025998786723291367,115.39,-0.02599878672328723,7,0.0
2005-07-19,115.37,104.42,8.66851595007212e-05,115.39,-0.017332524482187382,7,0.0
2005-07-20,115.39,104.81,0.00017335529167028518,115.39,-0.0,7,0.0
2005-07-21,115.44,104.09,0.0004333131120548561,115.44,-0.0,7,0.0
2005-07-22,115.74,104.44,0.0025987525987525295,115.74,-0.0,7,0.0
2005-07-25,115.77,104.03,0.00025920165889070645,115.77,-0.0,7,0.0
2005-07-26,115.81,104.11,0.0003455126544009701,115.81,-0.0,7,0.0
2005-07-27,115.83,104.56,0.00017269665831953773,115.83,-0.0,7,0.0
2005-07-28,116.38,105.0,0.0047483380816712994,116.38,-0.0,7,0.0
2005-07-29,116.23,104.11,-0.001288881251073959,116.38,-0.12888812510739944,7,0.0
2005-08-01,116.2,104.19,-0.0002581089219650945,116.38,-0.15466575012888178,8,0.0
2005-08-02,116.56,104.91,0.003098106712564608,116.56,-0.0,8,0.0
2005-08-03,116.41,104.99,-0.0012868908716541227,116.56,-0.12868908716541325,8,0.0
2005-08-04,116.35,104.26,-0.0005154196374882458,116.56,-0.18016472203157854,8,0.0
2005-08-05,116.08,103.7,-0.002320584443489482,116.56,-0.41180507892931023,8,0.0
2005-08-08,115.6,103.41,-0.004135079255685792,116.56,-0.8236101578586205,8,0.0
2005-08-09,115.96,104.21,0.0031141868512110094,116.56,-0.5147563486616408,8,0.0
2005-08-10,115.71,103.84,-0.0021559158330458628,116.56,-0.7292381606039882,8,0.0
2005-08-11,116.0,104.6,0.0025062656641603454,116.56,-0.48043925875085985,8,0.0
2005-08-12,116.05,103.76,0.00043103448275849665,116.56,-0.43754289636239285,8,0.0
2005-08-15,116.39,104.01,0.0029297716501508475,116.56,-0.14584763212079763,8,0.0
2005-08-16,116.01,102.97,-0.0032648852994242583,116.56,-0.47185998627316156,8,0.0
2005-08-17,116.03,103.14,0.0001723989311266383,116.56,-0.4547014413177772,8,0.0
2005-08-18,116.14,103.1,0.0009480306817202244,116.56,-0.3603294440631449,8,0.0
2005-08-19,116.31,103.03,0.0014637506457724214,116.56,-0.2144818119423473,8,0.0
2005-08-22,116.43,103.19,0.0010317255610008402,116.56,-0.1115305422100167,8,0.0
2005-08-23,116.4,102.8,-0.0002576655501159708,116.56,-0.13726835964309933,8,0.0
2005-08-24,116.18,101.99,-0.0018900343642611617,116.56,-0.326012354152364,8,0.0
2005-08-25,116.52,102.16,0.0029264933723531783,116.56,-0.03431708991078093,8,0.0
2005-08-26,116.22,101.6,-0.002574665293511802,116.56,-0.29169526424159525,8,0.0
2005-08-29,116.59,102.23,0.003183617277576989,116.59,-0.0,8,0.0
2005-08-30,116.06,101.84,-0.004545844412042199,116.59,-0.45458444120422087,8,0.0
2005-08-31,117.3,102.63,0.010684128898845291,117.3,-0.0,8,0.009205884883420445
2005-09-01,117.64,102.62,0.0028985507246377384,117.64,-0.0,9,0.0
2005-09-02,117.59,102.4,-0.00042502550153011853,117.64,-0.04250255015300676,9,0.0
2005-09-06,118.15,103.75,0.004762309720214297,118.15,-0.0,9,0.0
2005-09-07,118.21,104.03,0.000507829030892859,118.21,-0.0,9,0.0
2005-09-08,118.24,103.7,0.00025378563573297264,118.24,-0.0,9,0.0
2005-09-09,118.29,104.39,0.00042286874154262577,118.29,-0.0,9,0.0
2005-09-12,118.4,104.28,0.0009299179981401284,118.4,-0.0,9,0.0
2005-09-13,118.4,103.55,0.0,118.4,-0.0,9,0.0
2005-09-14,118.28,103.17,-0.001013513513513531,118.4,-0.1013513513513552,9,0.0
2005-09-15,118.41,103.33,0.001099086912411229,118.41,-0.0,9,0.0
2005-09-16,118.83,104.25,0.0035469977197872815,118.83,-0.0,9,0.0
2005-09-19,118.36,103.66,-0.003955230160733847,118.83,-0.39552301607338125,9,0.0
2005-09-20,117.88,102.92,-0.004055424129773555,118.83,-0.7994614154674771,9,0.0
2005-09-21,117.29,101.96,-0.005005089921954475,118.83,-1.2959690313893732,9,0.0
2005-09-22,118.56,102.34,0.010827862562878376,118.83,-0.22721534965917364,9,0.0
2005-09-23,119.08,102.23,0.004385964912280604,119.08,-0.0,9,0.0
2005-09-26,119.4,102.2,0.002687269062815023,119.4,-0.0,9,0.0
2005-09-27,119.38,102.11,-0.00016750418760480557,119.4,-0.01675041876047758,9,0.0
2005-09-28,119.21,102.3,-0.001424024124644041,119.4,-0.15912897822446562,9,0.0
2005-09-29,119.46,103.05,0.002097139501719747,119.46,-0.0,9,0.0
2005-09-30,119.58,103.06,0.0010045203415369741,119.58,-0.0,9,0.019437340153452887
2005-10-03,119.48,102.72,-0.0008362602441879252,119.58,-0.08362602441879438,10,0.0
2005-10-04,120.17,101.79,0.005775025108804899,120.17,-0.0,10,0.0
2005-10-05,119.89,100.47,-0.002330032454023523,120.17,-0.2330032454023476,10,0.0
2005-10-06,119.91,100.23,0.00016681958461917112,120.17,-0.21636015644504047,10,0.0
2005-10-07,120.19,100.53,0.0023350846468184194,120.19,-0.0,10,0.0
2005-10-10,119.22,100.0,-0.00807055495465514,120.19,-0.8070554954655119,10,0.0
2005-10-11,119.31,99.88,0.0007549068948162763,120.19,-0.7321740577419048,10,0.0
2005-10-12,118.44,99.53,-0.007291928589388985,120.19,-1.4560279557367501,10,0.0
2005-10-13,118.78,99.53,0.002870651806822,120.19,-1.1731425243364644,10,0.0
2005-10-14,117.64,100.09,-0.009597575349385434,120.19,-2.1216407355021194,10,0.0
2005-10-17,120.25,100.29,0.022186331179870677,120.25,-0.0,10,0.0
2005-10-18,119.57,99.39,-0.0056548856548857,120.25,-0.5654885654885712,10,0.0
2005-10-19,120.67,100.74,0.009199632014719406,120.67,-0.0,10,0.0
2005-10-20,120.39,99.12,-0.002320377890113523,120.67,-0.23203778901135422,10,0.0
2005-10-21,121.11,99.0,0.005980563169698527,121.11,-0.0,10,0.0
2005-10-24,121.81,100.59,0.005779869540087468,121.81,-0.0,10,0.0
2005-10-25,121.87,100.49,0.0004925703965192874,121.87,-0.0,10,0.0
2005-10-26,121.52,100.07,-0.0028719126938542283,121.87,-0.28719126938541767,10,0.0
2005-10-27,121.31,99.14,-0.001728110599078292,121.87,-0.45950603101665893,10,0.0
2005-10-28,122.13,100.82,0.006759541670101399,122.13,-0.0,10,0.0
2005-10-31,122.29,101.23,0.0013100794235652025,122.29,-0.0,10,0.022662652617494228
2005-11-01,122.16,100.8,-0.0010630468558345818,122.29,-0.10630468558345707,11,0.0
2005-11-02,122.49,101.66,0.0027013752455795625,122.49,-0.0,11,0.0
2005-11-03,123.01,102.07,0.004245244509756052,123.01,-0.0,11,0.0
2005-11-04,123.26,102.18,0.0020323550930818612,123.26,-0.0,11,0.0
2005-11-07,123.32,102.42,0.0004867759208175837,123.32,-0.0,11,0.0
2005-11-08,123.28,102.11,-0.0003243593902042541,123.32,-0.03243593902042819,11,0.0
2005-11-09,123.24,102.35,-0.00032446463335500386,123.32,-0.0648718780408679,11,0.0
2005-11-10,123.47,103.13,0.0018662771827329117,123.47,-0.0,11,0.0
2005-11-11,123.38,103.46,-0.000728922005345467,123.47,-0.07289220053454556,11,0.0
2005-11-14,123.5,103.42,0.0009726049602853948,123.5,-0.0,11,0.0
2005-11-15,123.5,103.08,0.0,123.5,-0.0,11,0.0
2005-11-16,123.58,103.08,0.0006477732793521707,123.58,-0.0,11,0.0
2005-11-17,123.67,103.85,0.000728273183363104,123.67,-0.0,11,0.0
2005-11-18,123.69,104.49,0.00016172070833664343,123.69,-0.0,11,0.0
2005-11-21,123.73,104.94,0.0003233891179561521,123.73,-0.0,11,0.0
2005-11-22,123.92,105.43,0.0015356017134082744,123.92,-0.0,11,0.0
2005-11-23,123.92,105.82,0.0,123.92,-0.0,11,0.0
2005-11-25,123.92,106.05,0.0,123.92,-0.0,11,0.0
2005-11-28,123.92,105.3,0.0,123.92,-0.0,11,0.0
2005-11-29,123.92,105.25,0.0,123.92,-0.0,11,0.0
2005-11-30,123.92,104.47,0.0,123.92,-0.0,11,0.013328972115463467
2005-12-01,123.92,105.5,0.0,123.92,-0.0,12,0.0
2005-12-02,123.92,105.39,0.0,123.92,-0.0,12,0.0
2005-12-05,123.92,105.19,0.0,123.92,-0.0,12,0.0
2005-12-06,123.92,105.21,0.0,123.92,-0.0,12,0.0
2005-12-07,123.84,104.7,-0.0006455777921239303,123.92,-0.06455777921239371,12,0.0
2005-12-08,123.94,104.34,0.000807493540051718,123.94,-0.0,12,0.0
2005-12-09,123.99,104.48,0.0004034210101662161,123.99,-0.0,12,0.0
2005-12-12,123.91,104.54,-0.0006452133236550806,123.99,-0.06452133236551198,12,0.0
2005-12-13,124.35,105.13,0.00355096440965208,124.35,-0.0,12,0.0
2005-12-14,124.65,105.68,0.0024125452352232735,124.65,-0.0,12,0.0
2005-12-15,125.41,105.61,0.006097071801042908,125.41,-0.0,12,0.0
2005-12-16,125.32,105.29,-0.0007176461207240026,125.41,-0.07176461207240524,12,0.0
2005-12-19,125.24,104.94,-0.0006383657835939971,125.41,-0.1355553783589839,12,0.0
2005-12-20,125.43,104.76,0.0015170871925902496,125.43,-0.0,12,0.0
2005-12-21,125.61,104.91,0.001435063381965973,125.61,-0.0,12,0.0
2005-12-22,125.73,105.34,0.0009553379508000504,125.73,-0.0,12,0.0
2005-12-23,125.8,105.35,0.0005567485882445045,125.8,-0.0,12,0.0
2005-12-27,125.61,104.37,-0.0015103338632750374,125.8,-0.15103338632750218,12,0.0
2005-12-28,125.49,104.41,-0.0009553379508001614,125.8,-0.24642289348171884,12,0.0
2005-12-29,125.38,104.15,-0.0008765638696310862,125.8,-0.333863275039747,12,0.0
2005-12-30,125.29,103.64,-0.000717817833785217,125.8,-0.40540540540539816,12,0.0
2006-01-03,126.11,105.32,0.006544816026817779,126.11,-0.0,1,0.0
2006-01-04,125.95,105.58,-0.00126873364523028,126.11,-0.12687336452303274,1,0.0
2006-01-05,125.97,105.59,0.00015879317189360087,126.11,-0.11101419395765647,1,0.0
2006-01-06,126.35,106.37,0.003016591251885359,126.35,-0.0,1,0.0
2006-01-09,126.59,106.67,0.001899485555995284,126.59,-0.0,1,0.0
2006-01-10,126.58,106.57,-7.899518129395044e-05,126.59,-0.007899518129398148,1,0.0
2006-01-11,126.76,106.98,0.001422025596460763,126.76,-0.0,1,0.0
2006-01-12,127.11,106.23,0.0027611233827704584,127.11,-0.0,1,0.0
2006-01-13,127.23,106.3,0.0009440641963653906,127.23,-0.0,1,0.0
2006-01-17,127.31,105.78,0.000628782519845883,127.31,-0.0,1,0.0
2006-01-18,127.39,105.33,0.0006283874008325974,127.39,-0.0,1,0.0
2006-01-19,127.95,105.91,0.004395949446581282,127.95,-0.0,1,0.0
2006-01-20,126.01,103.91,-0.015162172723720224,127.95,-1.5162172723720184,1,0.0
2006-01-23,125.98,104.1,-0.00023807634314743087,127.95,-1.539663931223133,1,0.0
2006-01-24,126.03,104.1,0.000396888394983419,127.95,-1.500586166471279,1,0.0
2006-01-25,125.23,104.1,-0.006347694993255604,127.95,-2.125830402500976,1,0.0
2006-01-26,126.57,104.74,0.010700311426974363,127.95,-1.0785463071512384,1,0.0
2006-01-27,126.61,105.6,0.00031603065497365357,127.95,-1.0472840953497486,1,0.0
2006-01-30,126.58,105.76,-0.0002369481083642766,127.95,-1.0707307542008633,1,0.0
2006-01-31,125.64,105.23,-0.00742613367040601,127.95,-1.8053927315357579,1,0.0027935190358368
2006-02-01,126.18,105.57,0.004297994269341077,127.95,-1.383352872215706,2,0.0
2006-02-02,124.37,104.57,-0.014344587097796846,127.95,-2.797967956232902,2,0.0
2006-02-03,123.99,104.05,-0.0030553992120286866,127.95,-3.0949589683470164,2,0.0
2006-02-06,123.98,104.1,-8.065166545678792e-05,127.95,-3.102774521297381,2,0.0
2006-02-07,123.43,103.41,-0.004436199386997908,127.95,-3.532629933567797,2,0.0
2006-02-08,124.33,104.55,0.007291582273353248,127.95,-2.829230168034392,2,0.0
2006-02-09,124.83,104.53,0.004021555537681909,127.95,-2.4384525205158303,2,0.0
2006-02-10,125.45,104.85,0.004966754786509764,127.95,-1.9538882375928097,2,0.0
2006-02-13,125.16,104.52,-0.002311677959346392,127.95,-2.18053927315358,2,0.0
2006-02-14,125.99,105.5,0.00663151166506859,127.95,-1.531848378272769,2,0.0
2006-02-15,126.06,105.9,0.0005555996507660144,127.95,-1.4771395076201645,2,0.0
2006-02-16,127.12,106.51,0.00840869427256874,127.95,-0.6486908948808114,2,0.0
2006-02-17,126.95,106.37,-0.0013373190685965763,127.95,-0.7815552950371238,2,0.0
2006-02-21,127.02,105.99,0.000551398188262997,127.95,-0.7268464243845305,2,0.0
2006-02-22,127.17,106.51,0.001180916391119613,127.95,-0.6096131301289576,2,0.0
2006-02-23,127.24,106.04,0.0005504442871746562,127.95,-0.5549042594763641,2,0.0
2006-02-24,127.11,106.14,-0.0010216912920465449,127.95,-0.6565064478311867,2,0.0
2006-02-27,127.47,106.57,0.00283219258909595,127.95,-0.37514654161782257,2,0.0
2006-02-28,127.5,105.61,0.0002353494939986156,127.95,-0.351699882766708,2,0.014804202483285733
2006-03-01,127.69,106.41,0.0014901960784312607,127.95,-0.2032043767096562,3,0.0
2006-03-02,128.09,106.18,0.0031325867334952573,128.09,-0.0,3,0.0
2006-03-03,128.2,106.17,0.0008587711765164485,128.2,-0.0,3,0.0
2006-03-06,127.98,105.61,-0.0017160686427455385,128.2,-0.17160686427455904,3,0.0
2006-03-07,128.0,105.58,0.00015627441787779972,128.2,-0.1560062402496011,3,0.0
2006-03-08,128.2,105.87,0.0015624999999999112,128.2,-0.0,3,0.0
2006-03-09,127.61,105.39,-0.004602184087363459,128.2,-0.460218408736341,3,0.0
2006-03-10,128.0,106.22,0.0030561868192147124,128.2,-0.1560062402496011,3,0.0
2006-03-13,125.94,106.34,-0.016093750000000018,128.2,-1.7628705148205859,3,0.0
2006-03-14,128.72,107.22,0.022074003493727234,128.72,-0.0,3,0.0
2006-03-15,129.13,107.59,0.0031852082038532625,129.13,-0.0,3,0.0
2006-03-16,128.84,107.77,-0.0022457988074032764,129.13,-0.22457988074033303,3,0.0
2006-03-17,128.69,107.91,-0.0011642347097174932,129.13,-0.3407418880198232,3,0.0
2006-03-20,128.87,107.89,0.0013987100784831341,129.13,-0.201347479284435,3,0.0
2006-03-21,128.95,107.44,0.0006207806316442799,129.13,-0.13939440873538825,3,0.0
2006-03-22,128.97,108.15,0.00015509887553322166,129.13,-0.12390614109811554,3,0.0
2006-03-23,128.69,107.73,-0.002171047530433401,129.13,-0.3407418880198232,3,0.0
2006-03-24,128.69,107.78,0.0,129.13,-0.3407418880198232,3,0.0
2006-03-27,128.57,107.67,-0.0009324733856554968,129.13,-0.43367149384341536,3,0.0
2006-03-28,128.35,106.79,-0.001711130123668081,129.13,-0.604042437853327,3,0.0
2006-03-29,129.32,107.44,0.007557460070120703,129.32,-0.0,3,0.0
2006-03-30,129.63,107.32,0.002397154345808783,129.63,-0.0,3,0.0
2006-03-31,129.7,106.87,0.0005399984571472505,129.7,-0.0,3,0.01725490196078394
2006-04-03,130.14,107.16,0.0033924441017731954,130.14,-0.0,4,0.0
2006-04-04,130.37,107.8,0.00176732749346864,130.37,-0.0,4,0.0
2006-04-05,130.63,108.14,0.0019943238475108593,130.63,-0.0,4,0.0
2006-04-06,130.71,107.8,0.0006124167495982213,130.71,-0.0,4,0.0
2006-04-07,130.55,106.68,-0.0012240838497437068,130.71,-0.12240838497436812,4,0.0
2006-04-10,130.6,106.85,0.0003829950210645361,130.71,-0.08415576466989032,4,0.0
2006-04-11,130.4,106.11,-0.0015313935681469104,130.71,-0.23716624588784505,4,0.0
2006-04-12,130.93,106.18,0.004064417177914059,130.93,-0.0,4,0.0
2006-04-13,131.17,106.28,0.0018330405560220697,131.17,-0.0,4,0.0
2006-04-17,130.47,105.9,-0.005336586109628616,131.17,-0.533658610962864,4,0.0
2006-04-18,130.94,107.67,0.003602360695945439,131.17,-0.1753449721735075,4,0.0
2006-04-19,130.95,107.7,7.637085688094736e-05,131.17,-0.16772127773118767,4,0.0
2006-04-20,131.37,107.89,0.0032073310423827994,131.37,-0.0,4,0.0
2006-04-21,131.32,107.84,-0.0003806043997869324,131.37,-0.03806043997869481,4,0.0
2006-04-24,131.54,107.66,0.0016752969844653354,131.54,-0.0,4,0.0
2006-04-25,131.29,107.32,-0.0019005625665197146,131.54,-0.19005625665196899,4,0.0
2006-04-26,131.35,107.78,0.000457003579861448,131.54,-0.1444427550554947,4,0.0
2006-04-27,131.61,108.4,0.001979444232965477,131.61,-0.0,4,0.0
2006-04-28,131.97,108.35,0.0027353544563482046,131.97,-0.0,4,0.0
2006-05-01,132.03,107.9,0.00045464878381462626,132.03,-0.0,5,0.0
2006-05-02,131.95,108.57,-0.0006059228963115615,132.03,-0.06059228963115391,5,0.0
2006-05-03,131.53,108.06,-0.0031830238726789917,132.03,-0.3787018101946527,5,0.0
2006-05-04,131.7,108.49,0.0012924808028584867,132.03,-0.24994319472848026,5,0.0
2006-05-05,131.95,109.65,0.0018982536066818323,132.03,-0.06059228963115391,5,0.0
2006-05-08,131.74,109.62,-0.0015915119363393293,132.03,-0.21964704991289255,5,0.0
2006-05-09,131.71,109.79,-0.00022772126916659197,132.03,-0.2423691585245726,5,0.0
2006-05-10,131.56,109.45,-0.001138865689773061,132.03,-0.3559797015829727,5,0.0
2006-05-11,131.51,108.13,-0.00038005472788094075,132.03,-0.39384988260244663,5,0.0
2006-05-12,131.08,107.04,-0.0032697133297846515,132.03,-0.7195334393698316,5,0.0
2006-05-15,131.79,107.48,0.005416539517851593,132.03,-0.1817768688934402,5,0.0
2006-05-16,131.46,107.41,-0.002503983610289029,132.03,-0.4317200636218989,5,0.0
2006-05-17,130.02,105.55,-0.010953902327704212,132.03,-1.5223812769824971,5,0.0
2006-05-18,129.74,104.96,-0.0021535148438701635,132.03,-1.7344542906915033,5,0.0
2006-05-19,131.04,105.25,0.01002004008016022,132.03,-0.7498295841854192,5,0.0
2006-05-22,131.31,105.03,0.002060439560439553,132.03,-0.5453306066802991,5,0.0
2006-05-23,130.87,104.67,-0.003350849135633216,132.03,-0.8785881996515917,5,0.0
2006-05-24,131.13,105.0,0.001986704363108327,132.03,-0.6816632583503792,5,0.0
2006-05-25,132.28,106.03,0.008769922977198252,132.28,-0.0,5,0.0
2006-05-26,132.93,106.63,0.004913819171454614,132.93,-0.0,5,0.0
2006-05-30,131.89,104.95,-0.007823666591439293,132.93,-0.7823666591439257,5,0.0
2006-05-31,132.74,105.67,0.006444764576541306,132.93,-0.14293237042052037,5,0.005834659392286223
2006-06-01,134.12,106.77,0.010396263372005388,134.12,-0.0,6,0.0
2006-06-02,134.34,106.99,0.0016403220996121792,134.34,-0.0,6,0.0
2006-06-05,134.07,105.19,-0.0020098258150961223,134.34,-0.2009825815096101,6,0.0
2006-06-06,133.93,105.17,-0.0010442306257923972,134.34,-0.30519577192198644,6,0.0
2006-06-07,133.18,104.55,-0.005599940267303816,134.34,-0.8634807205597712,6,0.0
2006-06-08,134.17,104.72,0.007433548580867866,134.34,-0.12654458835790972,6,0.0
2006-06-09,133.42,104.14,-0.005589923231720917,134.34,-0.6848295369956945,6,0.0
2006-06-12,131.12,103.09,-0.017238794783390632,134.34,-2.396903379484888,6,0.0
2006-06-13,131.42,101.95,0.0022879804758997313,134.34,-2.1735894000297873,6,0.0
2006-06-14,132.47,102.54,0.007989651499010986,134.34,-1.3919904719368799,6,0.0
2006-06-15,135.47,104.4,0.022646636974409384,135.47,-0.0,6,0.0
